Latitude,Longitude,Sample Date,pet,ppt,q,soil,tmax,tmin,aet,month,pet_lag1,ppt_lag1,q_lag1,tmax_lag1,tmin_lag1,aet_lag1,pet_lag2,ppt_lag2,q_lag2,tmax_lag2,tmin_lag2,aet_lag2,pet_lag3,ppt_lag3,q_lag3,tmax_lag3,tmin_lag3,aet_lag3,ppt_roll3_sum,q_roll3_sum,ppt_roll6_sum,q_roll6_sum,ppt_roll12_sum,q_roll12_sum,tmin_roll3_mean,tmax_roll3_mean,soil_roll3_mean,tmin_roll6_mean,tmax_roll6_mean,soil_roll6_mean,tmin_roll12_mean,tmax_roll12_mean,soil_roll12_mean
-29.033333,23.983333,28-11-2012,236.2,33.300000000000004,1.7000000000000002,0.2,35.89,17.449999,31.7,11,191.90001,33.4,1.7000000000000002,29.83,9.98,31.7,146.2,2.5,0.1,25.25,4.74,2.4,121.4,0.0,0.0,23.029999,2.95,0.0,59.1,3.0000000000000004,97.3,4.9,329.3,16.5,9.4366665,29.529999,0.2,5.42,24.998331,0.2,9.197499,27.97,0.2
-29.033333,23.983333,27-02-2013,205.40001,73.0,3.7,0.2,32.82,16.42,69.4,2,236.2,33.300000000000004,1.7000000000000002,35.89,17.449999,31.7,202.3,84.5,4.2,32.71,16.17,80.3,227.90001,23.200000000000003,1.2000000000000002,33.51,13.59,22.0,155.10000000000002,7.800000000000001,214.20000000000002,10.800000000000002,318.90000000000003,16.099999999999998,16.646666,34.63333,0.2,13.041667,32.08167,0.2,9.191667,28.123331,0.2
-26.970278,27.211111,01-05-2014,170.40001,108.4,5.4,2.4,28.98,15.509999,103.1,5,105.9,28.1,1.4000000000000001,25.109999,8.309999,27.7,119.8,43.0,2.1,26.789999,13.96,42.5,134.3,148.8,7.4,28.439999,16.38,134.3,78.0,3.8,441.6,21.900000000000002,532.8,26.500000000000004,9.023334,25.099998,5.4666667,12.643333,26.97,4.4,9.313333,25.764166,2.7749999
-26.880278,26.965,01-05-2014,172.40001,104.80000000000001,5.2,2.2,29.41,15.83,99.700005,5,106.700005,27.3,1.4000000000000001,25.31,8.59,26.800001,120.9,39.300000000000004,2.0,26.98,14.16,38.600002,135.6,149.20000000000002,7.5,28.699999,16.619999,135.6,73.30000000000001,3.7,439.6000000000001,22.099999999999998,522.8000000000001,26.2,9.243333,25.286667,4.933334,12.878333,27.236664,3.9833336,9.545,26.015833,2.5333335
-29.744167,29.905833,02-05-2014,141.6,154.60000000000002,7.7,73.8,26.84,14.99,141.6,5,98.3,57.900000000000006,2.9000000000000004,25.0,9.12,71.700005,109.9,90.0,4.5,26.01,14.139999,97.4,124.8,156.70000000000002,7.800000000000001,27.51,16.31,124.8,155.1,7.800000000000001,627.0,75.00000000000001,757.0000000000001,81.4,9.95,25.019999,27.9,12.88,26.205,40.866665,9.875833,24.894999,24.766668
-34.031944,22.053333,03-05-2014,153.90001,20.200000000000003,1.0,1.3000001,26.06,15.16,19.300001,5,84.1,66.2,3.3000000000000003,24.64,12.83,63.0,115.8,30.8,1.5,25.0,14.87,29.300001,131.90001,18.400000000000002,0.9,27.51,17.89,17.5,121.6,6.000000000000001,222.20000000000002,11.100000000000001,455.0,22.8,13.103333,24.33,1.8000001,15.093334,25.644999,1.9000001,12.3775,23.486666,2.2333333
-34.039722,22.133333,03-05-2014,152.40001,21.8,1.1,1.4,25.89,15.5,20.800001,5,83.1,68.4,3.4000000000000004,24.529999,13.23,65.1,113.5,31.3,1.6,24.82,15.17,29.800001,130.0,19.1,1.0,27.32,18.18,18.300001,124.5,6.2,228.30000000000004,11.5,470.7000000000001,23.600000000000005,13.473332,24.276667,1.9000001,15.446667,25.525,2.05,12.7525,23.449167,2.408333
-26.970278,27.211111,05-05-2014,170.40001,108.4,5.4,2.4,28.98,15.509999,103.1,5,105.9,28.1,1.4000000000000001,25.109999,8.309999,27.7,119.8,43.0,2.1,26.789999,13.96,42.5,134.3,148.8,7.4,28.439999,16.38,134.3,78.0,3.8,441.6,21.900000000000002,532.8,26.500000000000004,9.023334,25.099998,5.4666667,12.643333,26.97,4.4,9.313333,25.764166,2.7749999
-26.45,28.085833,05-05-2014,159.7,154.3,7.7,3.8,27.4,14.45,146.90001,5,103.1,30.6,1.5,23.82,7.66,34.4,110.200005,68.3,3.4000000000000004,25.63,13.099999,88.5,131.3,179.9,9.0,27.49,15.37,131.3,104.5,5.2,510.2000000000001,25.500000000000004,635.2,31.700000000000006,8.273333,23.956665,12.933334,11.799999,25.756666,13.733334,8.685833,24.813337,7.616667
-27.935,26.126667,05-05-2014,194.8,54.6,2.7,0.5,31.07,15.25,51.9,5,112.9,24.200000000000003,1.2000000000000002,26.3,7.44,23.0,131.6,38.5,1.9000000000000001,27.73,13.32,36.600002,139.7,86.30000000000001,4.3,29.779999,16.92,82.0,78.10000000000001,3.9000000000000004,315.9,15.8,380.2,19.0,8.296666,25.933332,0.6333333,12.303333,28.221666,0.6666667,8.354167,26.375832,0.73333335
-29.033333,23.983333,24-07-2013,219.8,38.300000000000004,1.9000000000000001,0.2,35.67,18.5,36.4,7,72.8,0.1,0.0,19.289999,1.16,0.1,92.3,0.6000000000000001,0.0,24.82,5.65,0.6,123.9,6.9,0.30000000000000004,27.019999,8.67,6.6,8.9,0.4,112.00000000000001,5.500000000000001,288.90000000000003,14.400000000000002,2.68,21.823334,0.2,8.006667,26.858332,0.2,9.41,28.4475,0.2
-28.141944,26.417778,05-05-2014,191.90001,61.0,3.0,0.5,30.81,15.549999,57.9,5,108.200005,23.0,1.1,25.65,7.7799997,21.800001,130.8,45.5,2.3000000000000003,27.609999,13.71,43.3,138.2,89.2,4.5,29.529999,17.029999,84.700005,85.1,4.2,334.3,16.7,405.40000000000003,20.200000000000003,8.683333,25.57,0.6,12.6449995,27.963331,0.6499999,8.7683325,25.99,0.7250001
-28.116667,26.725278,05-05-2014,186.2,64.5,3.2,0.5,30.31,15.799999,61.3,5,106.5,22.400000000000002,1.1,25.38,8.2,21.300001,128.5,45.800000000000004,2.3000000000000003,27.42,14.15,43.5,137.3,101.2,5.1000000000000005,29.42,17.109999,96.200005,83.7,4.2,348.6,17.500000000000004,423.7,21.3,9.096666,25.373331,0.6,12.946667,27.743332,0.6499999,9.242499,25.905,0.7166667
-27.671111,27.236944,05-05-2014,177.90001,80.4,4.0,0.6,29.74,15.309999,76.4,5,109.0,22.900000000000002,1.1,25.55,8.12,21.800001,122.9,46.0,2.3000000000000003,27.09,13.65,43.7,133.6,124.2,6.2,28.76,16.23,118.0,79.80000000000001,3.9000000000000004,389.9,19.400000000000002,471.29999999999995,23.500000000000004,8.820001,25.376665,0.7,12.441667,27.418335,0.75,9.086667,26.059998,0.81666666
-32.502778,19.535833,05-05-2014,233.8,0.6000000000000001,0.0,0.4,32.55,14.71,0.6,5,116.8,10.3,0.5,28.66,11.69,9.8,170.0,17.7,0.9,30.689999,14.139999,16.800001,189.5,2.6,0.1,34.48,17.83,2.4,45.6,2.3,72.9,3.6,226.3,11.200000000000001,11.696666,27.679998,0.5,14.265,30.710001,0.5,10.646667,26.5875,0.5416667
-27.01011111,26.69808333,06-05-2014,180.0,91.9,4.6000000000000005,0.6,29.699999,15.98,87.3,5,112.200005,24.700000000000003,1.2000000000000002,25.58,8.78,23.5,125.1,36.0,1.8,27.289999,14.44,34.2,137.6,142.70000000000002,7.1000000000000005,29.0,16.94,135.6,68.2,3.4,419.90000000000003,21.0,494.3,24.6,9.586666,25.61,0.7,13.178333,27.590002,0.7166667,9.806666,26.204165,0.7833333
-29.641944,30.6875,06-05-2014,140.5,113.9,5.7,63.8,27.65,18.609999,128.6,5,97.200005,21.1,1.1,26.769999,14.12,24.9,113.4,95.10000000000001,4.800000000000001,27.66,18.27,96.9,129.3,126.2,6.300000000000001,29.07,20.279999,122.8,130.50000000000003,6.6000000000000005,498.6000000000001,25.000000000000004,634.1,31.700000000000003,14.849999,26.93,17.300001,17.181665,27.708334,31.833334,14.3775,26.299164,20.199999
-25.127778,27.628889,06-05-2014,173.40001,185.3,9.3,6.9,31.48,18.26,173.40001,5,112.1,36.0,1.8,27.88,11.5,35.2,122.0,61.2,3.1,29.65,17.19,59.4,147.0,163.10000000000002,8.200000000000001,31.46,18.98,147.0,98.8,5.0,492.70000000000005,24.700000000000006,601.7,30.200000000000006,11.93,27.936666,7.6666665,15.426666,29.69,6.1333337,12.005834,28.811666,4.1583333
-25.20639,27.558,06-05-2014,174.0,182.3,9.1,4.7000003,31.42,18.19,173.3,5,110.5,37.5,1.9000000000000001,27.73,11.4,37.2,118.200005,58.7,2.9000000000000004,29.449999,16.96,58.0,145.8,165.5,8.3,31.21,18.75,145.8,97.9,4.9,497.6,24.9,604.3000000000001,30.200000000000003,11.829999,27.793333,9.633334,15.296666,29.52333,7.7000003,11.8725,28.618334,4.9666667
-24.69514,27.40906,06-05-2014,178.1,182.4,9.1,2.6000001,32.2,19.41,173.3,5,117.6,37.7,1.9000000000000001,28.34,12.41,36.0,125.6,64.2,3.2,29.949999,18.26,61.2,149.3,158.8,7.9,31.82,19.89,149.3,103.30000000000001,5.2,501.7,25.099999999999998,614.6,30.7,12.650001,28.093332,3.5333335,16.284998,29.946669,3.1666667,12.875,28.9325,2.875
-26.006389,29.253889,06-05-2014,149.3,221.3,20.3,56.7,26.609999,13.73,149.3,5,104.1,43.5,2.2,24.18,7.8999996,49.3,106.1,100.2,5.0,25.46,12.71,99.4,130.7,158.8,7.9,27.01,14.469999,130.7,145.1,7.3,545.0,27.3,726.9,36.300000000000004,8.456667,24.406668,16.933332,11.446667,25.563334,15.850001,8.534167,25.041664,8.833333
-28.1175,26.719444,06-05-2014,186.2,64.5,3.2,0.5,30.31,15.799999,61.3,5,106.5,22.400000000000002,1.1,25.38,8.2,21.300001,128.5,45.800000000000004,2.3000000000000003,27.42,14.15,43.5,137.3,101.2,5.1000000000000005,29.42,17.109999,96.200005,83.7,4.2,348.6,17.500000000000004,423.7,21.3,9.096666,25.373331,0.6,12.946667,27.743332,0.6499999,9.242499,25.905,0.7166667
-27.398611,26.614722,06-05-2014,187.7,75.8,3.8000000000000003,0.6,30.41,16.07,72.0,5,115.0,23.1,1.2000000000000002,26.289999,8.82,22.0,130.6,36.7,1.8,28.019999,14.7,34.9,139.8,125.4,6.300000000000001,29.66,17.35,119.1,71.60000000000001,3.6,382.1,19.1,464.20000000000005,23.200000000000003,9.71,26.24,0.7,13.363334,28.236666,0.73333335,9.779166,26.760834,0.79999995
-28.338333,31.373611,06-05-2014,146.90001,242.5,40.1,61.7,28.67,17.83,146.90001,5,93.6,57.7,2.9000000000000004,26.5,13.57,75.9,108.8,156.5,7.800000000000001,27.55,17.64,108.8,134.6,146.20000000000002,7.300000000000001,29.279999,19.26,134.6,220.6,11.000000000000002,568.4000000000001,28.400000000000002,823.0000000000001,41.1,14.38,26.706665,31.066668,16.58,27.89833,18.400002,14.149999,26.833334,12.425
-28.068333,31.55,06-05-2014,154.90001,230.4,16.3,65.3,30.8,20.27,154.90001,5,101.3,43.900000000000006,2.2,28.65,15.82,61.4,115.200005,160.9,8.0,29.73,19.9,115.200005,140.8,125.4,6.300000000000001,31.26,21.21,119.4,206.0,10.299999999999999,502.8,25.200000000000003,743.4,37.20000000000001,16.263334,28.64,26.466667,18.568333,29.839998,15.433333,15.8324995,28.535002,11.016666
-27.495556,26.074722,06-05-2014,192.0,65.60000000000001,3.3000000000000003,0.6,30.849998,15.71,62.4,5,114.9,25.1,1.3,26.3,8.309999,23.9,134.1,35.5,1.8,27.949999,14.059999,33.8,141.0,111.2,5.6000000000000005,29.76,17.279999,105.6,77.3,3.9000000000000004,362.3,18.200000000000003,424.40000000000003,21.400000000000002,9.213333,26.13,0.7,12.961665,28.306665,0.73333335,9.081666,26.47083,0.80833334
-27.4,26.624722,06-05-2014,187.7,75.8,3.8000000000000003,0.6,30.41,16.07,72.0,5,115.0,23.1,1.2000000000000002,26.289999,8.82,22.0,130.6,36.7,1.8,28.019999,14.7,34.9,139.8,125.4,6.300000000000001,29.66,17.35,119.1,71.60000000000001,3.6,382.1,19.1,464.20000000000005,23.200000000000003,9.71,26.24,0.7,13.363334,28.236666,0.73333335,9.779166,26.760834,0.79999995
-28.44555556,32.325,03-07-2014,140.7,223.9,16.400000000000002,74.8,28.46,20.539999,140.7,7,74.0,5.2,0.30000000000000004,25.56,12.67,13.400001,86.9,4.0,0.2,27.279999,16.06,51.0,97.0,115.5,18.5,27.849998,17.619999,97.0,49.2,2.5,514.4000000000001,92.8,982.1000000000001,116.1,13.8,25.793333,20.433332,17.051666,27.323332,36.4,17.297499,27.299166,24.983332
-26.648056,27.089444,07-05-2014,168.6,118.9,5.9,2.9,28.789999,15.339999,113.200005,5,105.200005,28.700000000000003,1.4000000000000001,24.91,8.32,30.7,117.4,40.7,2.0,26.529999,13.71,48.8,134.2,163.70000000000002,8.200000000000001,28.3,16.07,134.2,75.10000000000001,3.7,466.59999999999997,23.3,553.3000000000002,27.7,8.906667,24.923332,9.266666,12.473332,26.788332,8.683333,9.216666,25.705832,4.925
-29.651389,22.746389,07-05-2014,248.2,11.3,0.6000000000000001,0.0,34.86,17.9,10.8,5,121.4,13.5,0.7000000000000001,27.869999,10.679999,12.8,182.8,29.5,1.5,31.289999,15.849999,28.1,186.7,79.60000000000001,4.0,34.6,19.73,75.6,67.4,3.4000000000000004,212.30000000000004,10.7,260.6,13.099999999999998,11.416667,27.996666,0.0,15.391666,31.398333,0.0,11.035832,28.136665,0.0
-24.39619444,27.08983333,08-05-2014,175.2,163.4,8.200000000000001,1.9,32.489998,19.67,155.3,5,112.6,40.800000000000004,2.0,28.689999,12.55,38.9,122.6,57.800000000000004,2.9000000000000004,30.24,18.359999,55.0,150.5,142.9,7.1000000000000005,32.309998,20.039999,135.8,99.80000000000001,5.0,469.1000000000001,23.5,566.9,28.400000000000006,12.766666,28.51,2.3333333,16.425001,30.355001,2.4333334,13.134999,29.574999,2.6583333
-29.161667,30.629722,08-05-2014,138.1,123.10000000000001,6.2,57.2,26.07,15.12,130.3,5,91.4,16.7,0.8,24.199999,10.65,36.7,104.4,95.80000000000001,4.800000000000001,25.09,14.83,97.9,123.9,157.60000000000002,7.9,26.96,16.96,123.9,125.30000000000001,6.200000000000001,522.8,26.1,691.8,34.4,11.296666,23.960001,28.433334,13.725001,25.238333,37.166668,11.055,23.930832,22.266668
-29.033333,23.983333,06-08-2014,229.8,26.700000000000003,1.3,0.2,35.67,17.85,25.4,8,80.4,0.0,0.0,20.07,0.06,0.0,76.700005,1.0,0.1,20.46,0.69,1.0,92.8,25.400000000000002,1.3,24.99,6.58,24.2,6.4,0.4,86.60000000000001,4.3999999999999995,320.79999999999995,16.1,1.61,21.156666,0.2,5.8366666,24.4,0.2,9.694167,28.025831,0.2
-29.033333,23.983333,20-08-2014,229.8,26.700000000000003,1.3,0.2,35.67,17.85,25.4,8,80.4,0.0,0.0,20.07,0.06,0.0,76.700005,1.0,0.1,20.46,0.69,1.0,92.8,25.400000000000002,1.3,24.99,6.58,24.2,6.4,0.4,86.60000000000001,4.3999999999999995,320.79999999999995,16.1,1.61,21.156666,0.2,5.8366666,24.4,0.2,9.694167,28.025831,0.2
-29.033333,23.983333,03-09-2014,229.8,26.700000000000003,1.3,0.2,35.67,17.85,25.4,9,110.4,5.4,0.30000000000000004,22.939999,4.08,5.1,80.4,0.0,0.0,20.07,0.06,0.0,76.700005,1.0,0.1,20.46,0.69,1.0,9.9,0.5,59.1,3.000000000000001,325.3,16.3,3.64,23.653334,0.2,4.5849996,23.964998,0.2,9.838333,28.271667,0.2
-28.376944,24.303056,08-05-2014,212.7,35.2,1.8,0.2,33.579998,17.109999,33.4,5,120.700005,25.1,1.3,28.099998,9.23,23.800001,160.8,33.4,1.7000000000000002,30.76,14.599999,31.7,154.6,78.5,3.9000000000000004,32.82,18.23,74.5,83.4,4.2,302.1,15.100000000000001,347.4,17.400000000000002,10.203332,28.06,0.2,14.12,30.86167,0.2,9.98,28.561668,0.2
-34.031944,22.053333,08-05-2014,153.90001,20.200000000000003,1.0,1.3000001,26.06,15.16,19.300001,5,84.1,66.2,3.3000000000000003,24.64,12.83,63.0,115.8,30.8,1.5,25.0,14.87,29.300001,131.90001,18.400000000000002,0.9,27.51,17.89,17.5,121.6,6.000000000000001,222.20000000000002,11.100000000000001,455.0,22.8,13.103333,24.33,1.8000001,15.093334,25.644999,1.9000001,12.3775,23.486666,2.2333333
-34.039722,22.133333,08-05-2014,152.40001,21.8,1.1,1.4,25.89,15.5,20.800001,5,83.1,68.4,3.4000000000000004,24.529999,13.23,65.1,113.5,31.3,1.6,24.82,15.17,29.800001,130.0,19.1,1.0,27.32,18.18,18.300001,124.5,6.2,228.30000000000004,11.5,470.7000000000001,23.600000000000005,13.473332,24.276667,1.9000001,15.446667,25.525,2.05,12.7525,23.449167,2.408333
-34.005833,22.351111,08-05-2014,146.0,29.3,1.5,1.7,24.9,15.299999,27.9,5,82.3,76.60000000000001,3.8000000000000003,23.8,13.059999,72.9,110.0,36.9,1.8,24.16,14.88,35.2,125.700005,23.200000000000003,1.2000000000000002,26.34,17.96,22.2,142.3,7.000000000000001,264.90000000000003,13.200000000000001,579.0999999999999,28.900000000000002,13.31,23.656668,2.2,15.259998,24.691666,2.4,12.6525,22.681665,2.925
-23.838611,31.640833,09-05-2014,141.5,185.4,9.3,35.4,33.14,21.01,141.5,5,108.700005,32.1,1.6,30.8,17.39,30.5,119.3,86.0,4.3,31.98,21.17,81.700005,136.3,51.300000000000004,2.6,33.52,21.47,48.7,118.8,5.9,333.1,16.700000000000003,457.7,22.900000000000002,17.359999,30.993332,0.8,19.473333,32.05,0.8500001,16.483334,31.084167,0.87500006
-27.902778,24.615556,09-05-2014,210.3,43.0,2.1,0.2,33.66,17.24,40.8,5,121.6,24.700000000000003,1.2000000000000002,28.13,9.719999,23.5,155.6,33.1,1.7000000000000002,30.439999,15.259999,31.5,152.40001,83.30000000000001,4.2,32.61,18.5,79.1,79.60000000000001,4.0,315.8,15.799999999999999,362.80000000000007,18.200000000000003,10.606667,28.08,0.2,14.411666,30.778334,0.2,10.494166,28.628334,0.20833336
-25.99136,27.84208,12-05-2014,160.1,177.9,8.9,13.0,27.859999,15.42,160.1,5,101.700005,45.400000000000006,2.3000000000000003,24.18,9.08,48.7,108.1,70.5,3.5,26.25,14.0,91.3,134.0,178.9,8.9,28.07,16.279999,134.0,120.2,6.000000000000001,552.1999999999999,27.6,669.5,33.400000000000006,9.5,24.486666,13.0,12.919999,26.26,15.666667,9.841666,25.345833,8.608334
-28.735556,29.820556,12-05-2014,159.40001,110.5,5.5,15.900001,29.41,16.039999,132.3,5,102.9,12.100000000000001,0.6000000000000001,26.68,9.7699995,17.6,115.200005,79.10000000000001,4.0,28.01,15.07,100.5,130.7,184.20000000000002,24.6,29.529999,17.02,130.7,98.10000000000002,4.8999999999999995,512.5000000000001,41.0,638.3000000000001,47.300000000000004,10.406667,26.666666,12.900001,13.533333,28.128332,20.433334,10.373334,26.89,12.241666
-31.396,29.2651,12-05-2014,133.3,140.3,7.0,5.3,26.73,18.289999,133.3,5,100.5,167.5,35.5,25.89,14.42,100.5,115.8,75.8,3.8000000000000003,26.75,18.44,96.9,121.3,153.60000000000002,7.7,28.22,20.359999,121.3,262.6,40.3,681.4,77.9,866.8,87.2,15.286667,26.13,28.66667,17.403334,26.993332,32.800003,14.793332,25.419998,20.183336
-31.554722,29.245556,12-05-2014,123.6,150.1,7.5,24.4,25.49,17.25,123.6,5,98.700005,187.8,66.8,25.26,14.03,98.700005,110.5,79.2,4.0,25.89,17.68,97.5,114.5,157.0,10.5,27.019999,19.23,114.5,287.6,71.8,721.4,128.8,930.2000000000002,139.3,14.906666,25.590002,32.43333,16.66,26.096664,36.15,14.324166,24.796667,22.183332
-29.033333,23.983333,23-09-2015,230.7,5.5,0.30000000000000004,0.1,36.78,17.77,5.3,9,109.4,27.1,1.4000000000000001,22.359999,1.03,25.800001,76.3,7.6000000000000005,0.4,19.91,2.1499999,7.2000003,74.0,28.1,1.4000000000000001,20.07,1.99,26.7,41.300000000000004,2.1000000000000005,97.6,4.9,377.0000000000001,18.799999999999997,3.763333,23.113333,0.1,4.9816666,23.659998,0.116666675,9.930833,28.261665,0.15833335
-33.818056,19.694722,12-05-2014,200.1,2.2,0.1,6.0,29.89,15.04,3.3,5,94.4,28.400000000000002,1.4000000000000001,26.869999,12.48,27.4,142.7,45.0,2.3000000000000003,27.97,14.61,43.3,172.2,5.300000000000001,0.30000000000000004,31.599998,17.97,5.7000003,112.0,5.6000000000000005,164.5,8.3,514.6,58.499999999999986,12.403333,25.71,3.8,14.669999,28.338331,4.65,11.510833,24.768333,12.158333
-33.13083,18.86278,12-05-2014,212.90001,1.8,0.1,10.0,31.14,16.23,3.9,5,101.200005,18.3,0.9,28.519999,14.34,18.2,154.6,31.900000000000002,1.6,29.56,15.83,31.4,180.40001,2.2,0.1,33.18,19.1,3.5,87.80000000000001,4.4,126.20000000000002,6.300000000000001,438.1,36.900000000000006,14.16,27.126665,6.5333333,16.164999,29.76,8.216666,12.906666,25.694162,21.725
-27.01011111,26.69808333,13-05-2014,180.0,91.9,4.6000000000000005,0.6,29.699999,15.98,87.3,5,112.200005,24.700000000000003,1.2000000000000002,25.58,8.78,23.5,125.1,36.0,1.8,27.289999,14.44,34.2,137.6,142.70000000000002,7.1000000000000005,29.0,16.94,135.6,68.2,3.4,419.90000000000003,21.0,494.3,24.6,9.586666,25.61,0.7,13.178333,27.590002,0.7166667,9.806666,26.204165,0.7833333
-25.681111,31.783333,13-05-2014,135.7,212.4,10.600000000000001,72.8,30.21,19.01,135.7,5,98.0,40.800000000000004,2.0,28.84,15.65,39.7,107.8,117.5,5.9,28.97,18.98,107.8,132.0,92.0,4.6000000000000005,30.96,20.09,88.0,159.3,7.9,422.40000000000003,21.1,585.4,29.200000000000003,16.093332,29.236666,10.766666,18.041666,29.88833,9.6,15.672498,29.439165,11.016666
-25.67386,31.57527,13-05-2014,142.40001,234.8,11.700000000000001,88.0,30.88,20.16,142.40001,5,101.3,46.300000000000004,2.3000000000000003,29.08,15.99,45.4,110.6,122.9,6.1000000000000005,29.46,19.6,110.6,134.40001,96.7,4.800000000000001,31.109999,20.52,92.4,170.10000000000002,8.4,452.59999999999997,22.500000000000004,635.1999999999999,31.600000000000005,16.226667,29.283333,12.566667,18.403334,30.0,10.483334,15.894168,29.564163,11.450001
-26.648056,27.089444,13-05-2014,168.6,118.9,5.9,2.9,28.789999,15.339999,113.200005,5,105.200005,28.700000000000003,1.4000000000000001,24.91,8.32,30.7,117.4,40.7,2.0,26.529999,13.71,48.8,134.2,163.70000000000002,8.200000000000001,28.3,16.07,134.2,75.10000000000001,3.7,466.59999999999997,23.3,553.3000000000002,27.7,8.906667,24.923332,9.266666,12.473332,26.788332,8.683333,9.216666,25.705832,4.925
-26.970278,27.211111,13-05-2014,170.40001,108.4,5.4,2.4,28.98,15.509999,103.1,5,105.9,28.1,1.4000000000000001,25.109999,8.309999,27.7,119.8,43.0,2.1,26.789999,13.96,42.5,134.3,148.8,7.4,28.439999,16.38,134.3,78.0,3.8,441.6,21.900000000000002,532.8,26.500000000000004,9.023334,25.099998,5.4666667,12.643333,26.97,4.4,9.313333,25.764166,2.7749999
-27.273889,28.49,13-05-2014,158.8,133.9,6.7,7.6,27.21,13.58,129.2,5,101.8,29.6,1.5,23.96,6.12,32.4,113.0,70.3,3.5,25.789999,12.28,82.5,128.5,163.10000000000002,8.200000000000001,27.529999,14.719999,128.5,109.9,5.5,497.20000000000005,24.900000000000002,645.0,32.400000000000006,6.933333,23.96,10.966667,10.751666,25.733332,11.850001,7.1349998,24.47,6.6083336
-26.98472222,26.63227778,13-05-2014,178.2,93.4,4.7,0.6,29.789999,16.07,88.8,5,111.6,25.5,1.3,25.76,8.96,24.2,125.700005,35.9,1.8,27.449999,14.7,34.100002,137.90001,144.5,7.2,29.179998,17.199999,137.3,69.3,3.5,427.4,21.400000000000002,500.5,25.0,9.803333,25.756666,0.7,13.386665,27.734999,0.75,10.0025,26.318335,0.81666666
-29.160278,26.573333,13-05-2014,192.5,58.2,2.9000000000000004,0.5,30.519999,14.58,55.3,5,102.4,26.3,1.3,25.019999,6.5299997,25.0,130.8,55.800000000000004,2.8000000000000003,27.39,12.79,53.100002,134.40001,100.7,5.0,29.529999,16.19,95.700005,98.80000000000001,4.9,347.90000000000003,17.3,425.40000000000003,21.2,7.5766664,24.986664,0.6,11.649999,27.733332,0.63333327,7.754167,25.516665,0.6916666
-30.568333,29.422778,13-05-2014,136.5,135.5,6.800000000000001,12.8,25.369999,12.7699995,130.3,5,93.5,95.2,4.800000000000001,22.98,7.0499997,91.3,108.6,73.9,3.7,24.82,12.389999,87.8,117.8,140.20000000000002,7.0,26.22,14.42,117.8,180.50000000000003,9.1,594.6,44.00000000000001,719.6,50.300000000000004,8.1433325,23.186666,18.4,10.954999,24.656664,29.866667,7.9249997,23.045832,17.833334
-31.104278,29.399722,13-05-2014,132.6,142.20000000000002,7.1000000000000005,8.6,26.49,16.96,132.6,5,98.8,129.9,6.5,25.24,12.78,98.8,113.4,75.0,3.8000000000000003,26.41,16.91,94.4,120.200005,152.4,7.6000000000000005,27.89,19.01,120.200005,222.6,11.200000000000001,648.4,53.199999999999996,807.4,61.1,13.37,25.296667,30.1,15.7699995,26.395002,35.7,12.8875,24.681665,21.583336
-34.092222,21.295278,13-05-2014,168.8,11.5,0.6000000000000001,1.1,28.039999,15.23,10.900001,5,83.4,61.6,3.1,26.34,12.09,58.600002,122.6,34.6,1.7000000000000002,26.75,15.07,33.0,145.40001,15.600000000000001,0.8,29.9,17.93,14.900001,118.7,5.9,200.9,10.0,452.70000000000005,22.600000000000005,12.333333,25.566666,1.4666667,14.693332,27.431665,1.5833334,11.449166,24.544165,1.875
-34.075556,20.145556,13-05-2014,181.7,2.3000000000000003,0.1,2.2,29.529999,15.73,2.3,5,84.700005,37.5,1.9000000000000001,26.5,13.009999,36.0,131.1,40.5,2.0,27.43,15.429999,39.0,159.3,8.200000000000001,0.4,31.029999,18.529999,8.5,105.4,5.300000000000001,165.4,8.3,425.4,21.399999999999995,12.936666,25.533333,3.9333336,15.293334,28.036665,4.7999997,12.063333,24.715834,7.400001
-25.45963889,28.26430556,13-05-2014,164.7,201.20000000000002,10.100000000000001,30.5,29.789999,16.67,164.7,5,109.8,40.0,2.0,27.09,10.84,39.8,115.200005,85.4,4.3,28.48,15.929999,84.0,142.2,162.20000000000002,8.1,30.25,17.52,142.2,126.80000000000001,6.3999999999999995,515.8,25.8,648.5,32.4,11.31,27.246666,8.866667,14.400002,28.619997,7.183334,11.198334,28.059168,4.4666667
-25.81048333,27.90955222,14-05-2014,163.7,182.20000000000002,9.1,13.5,28.859999,16.44,163.7,5,106.0,47.6,2.4000000000000004,25.43,10.23,48.9,111.9,69.60000000000001,3.5,27.48,15.309999,75.0,138.40001,168.9,8.4,29.269999,17.31,138.40001,121.10000000000002,6.1000000000000005,536.0,26.8,650.6000000000001,32.50000000000001,10.669999,25.75,11.333333,14.0,27.411667,10.033333,10.816666,26.573334,5.816666
-24.183889,30.823889,14-05-2014,139.7,236.5,11.8,86.8,31.4,19.81,139.7,5,106.3,40.400000000000006,2.0,29.119999,15.74,38.4,114.700005,102.60000000000001,5.1000000000000005,29.92,20.06,97.6,137.40001,50.300000000000004,2.5,31.869999,20.64,47.8,143.9,7.1000000000000005,408.5,20.3,558.3,27.8,16.116667,29.406668,2.1333334,18.383333,30.434998,2.2333333,15.62,29.769165,2.4333334
