Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,geometry,index_right,HYBAS_ID,year_month,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI
-26.648056,27.089444,2014-03-06,174.321,499.0,46.0,POINT (27.089444 -26.648056),5787,1091606940,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.970278,27.211111,2014-03-06,83.27,397.0,35.0,POINT (27.211111 -26.970278),5761,1091608480,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,2014-03-06,53.142,156.4,49.0,POINT (26.614722 -27.398611),5614,1091613580,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.044444,27.005,2014-03-06,107.662,308.5,53.0,POINT (27.005 -27.044444),5743,1091609740,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.651389,22.746389,2014-03-06,113.5793333,275.2666667,38.33333333,POINT (22.746389 -29.651389),4023,1091632720,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.1825,23.575556,2014-03-06,111.316,316.0,20.0,POINT (23.575556 -29.1825),4396,1091630230,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.031944,22.053333,2014-03-06,22.438,350.0,10.0,POINT (22.053333 -34.031944),2585,1090014870,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.7075,18.97444444,2014-03-06,5.0,71.5,21.0,POINT (18.97444444 -33.7075),2933,1091658401,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.94583,18.33667,2014-03-06,55.687,967.0,10.0,POINT (18.33667 -32.94583),2902,1091654821,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.058889,30.373611,2014-03-06,30.893,170.7,10.0,POINT (30.373611 -28.058889),1683,1091619950,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.404444,30.013056,2014-03-07,29.118,107.7,10.0,POINT (30.013056 -28.404444),1662,1091624540,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.116667,26.725278,2014-03-07,87.0,391.0,15.0,POINT (26.725278 -28.116667),5609,1091620550,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.651389,22.746389,2014-03-07,107.917,238.1,62.0,POINT (22.746389 -29.651389),4023,1091632720,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.005833,22.351111,2014-03-07,17.742,498.0,10.0,POINT (22.351111 -34.005833),2581,1090014830,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.380556,30.2775,2014-03-08,18.645,73.6,20.0,POINT (30.2775 -29.380556),1774,1091632230,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.45,28.085833,2014-03-10,76.443,495.0,98.0,POINT (28.085833 -26.45),5926,1091606270,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,2014-03-10,147.0,361.0,148.0,POINT (26.63227778 -26.98472222),5692,1091609920,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.1175,26.719444,2014-03-10,85.958,776.0,26.0,POINT (26.719444 -28.1175),5570,1091620140,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.396,29.2651,2014-03-10,41.496,103.0,20.0,POINT (29.2651 -31.396),1869,1090013640,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.554722,29.245556,2014-03-10,61.116,187.4,20.0,POINT (29.245556 -31.554722),1943,1090013660,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.01011111,26.69808333,2014-03-11,75.668,278.7,127.0,POINT (26.69808333 -27.01011111),5690,1091610030,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.183889,30.823889,2014-03-11,118.376,378.1,10.0,POINT (30.823889 -24.183889),87,1091576820,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.861111,28.884722,2014-03-11,61.515,274.3,112.0,POINT (28.884722 -26.861111),6020,1091609140,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.648056,27.089444,2014-03-11,236.275,675.0,46.0,POINT (27.089444 -26.648056),5787,1091606940,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.970278,27.211111,2014-03-11,70.158,246.6,35.0,POINT (27.211111 -26.970278),5761,1091608480,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.880278,26.965,2014-03-11,149.471,566.0,112.0,POINT (26.965 -26.880278),5760,1091608460,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,2014-03-11,135.166,374.0,148.0,POINT (26.63227778 -26.98472222),5692,1091609920,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.902778,24.615556,2012-08-02,282.714,1013.5,46.0,POINT (24.615556 -27.902778),4905,1091619512,2012-08-01,,,,,,,,,,,,,,,,,,,,,,,9243.0,9783.0,10356.0,11874.0,14074.0,12320.0,-0.08478495452443316,-0.17986335247516377,0.06828609986504723,0.8094273221712701,0.10242684599986505,-0.21739130434782394,4.0828308556228876e-07,0.6951115532186962,-0.09655076880454357,1.0585709904937028,1.1852787603166484,1.0375610577732775,0.028452256815134674,0.07273805080466315,-54012.5,1.4386180108351074
-27.044444,27.005,2014-03-11,116.131,328.6,49.0,POINT (27.005 -27.044444),5743,1091609740,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.568333,29.422778,2014-03-11,37.948,103.6,28.0,POINT (29.422778 -30.568333),1914,1091640470,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.570833,29.150556,2014-03-11,38.981,112.5,22.0,POINT (29.150556 -30.570833),1909,1091641850,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.104278,29.399722,2014-03-11,62.587,157.6,20.0,POINT (29.399722 -31.104278),1875,1091644850,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.092222,21.295278,2014-03-11,61.201,730.0,10.0,POINT (21.295278 -34.092222),2785,1091660140,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,2014-03-12,84.718,219.9,20.0,POINT (23.696389 -29.161667),4445,1091629430,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.7115,24.07288889,2014-03-12,150.666,851.0,20.0,POINT (24.07288889 -28.7115),4707,1091626030,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.641944,30.6875,2014-03-12,43.867,202.1,41.0,POINT (30.6875 -29.641944),1759,1091633490,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.902778,24.615556,2013-06-20,225.83,1241.0,13.0,POINT (24.615556 -27.902778),4905,1091619512,2013-06-01,9079.0,10126.0,11208.0,13921.0,17512.0,15172.0,-0.1142429930327995,-0.2672407554815824,0.1079629113772931,0.5186388835786656,0.1619411448695756,-0.3100768500129495,4.303619789425284e-07,0.5782320694380964,-0.1578159437767705,1.106853644084524,1.257955606637445,1.0898642338912357,0.0507171650885907,0.110595514307811,-74747.25,1.7294094410428429,9079.0,10126.0,11208.0,13921.0,17512.0,15172.0,-0.11424299303279957,-0.2672407554815824,0.10796291137729316,0.5186388835786656,0.1619411448695756,-0.31007685001294955,4.3036197894252837e-07,0.5782320694380964,-0.1578159437767705,1.106853644084524,1.257955606637445,1.0898642338912357,0.05071716508859075,0.11059551430781107,-74747.25,1.7294094410428429
-24.034167,31.123611,2014-03-12,73.633,255.45,154.0,POINT (31.123611 -24.034167),68,1091575000,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.44555556,32.325,2014-05-07,239.355,517.0,20.0,POINT (32.325 -28.44555556),1541,1091623322,2014-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.75,30.442778,2014-03-12,33.962,107.2,10.0,POINT (30.442778 -28.75),1641,1091626530,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.161667,30.629722,2014-03-12,65.035,132.73,11.0,POINT (30.629722 -29.161667),1747,1091629940,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.02314,28.59389,2014-03-12,60.084,200.4,71.0,POINT (28.59389 -27.02314),6003,1091610552,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.273889,28.49,2014-03-12,67.072,150.5,20.0,POINT (28.49 -27.273889),6005,1091612082,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.4275,28.525833,2014-03-12,57.259,173.7,53.0,POINT (28.525833 -27.4275),6015,1091612970,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.3,28.586944,2014-03-12,49.002,154.1,65.0,POINT (28.586944 -27.3),6014,1091612920,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.902778,24.615556,2014-01-02,226.449,1196.11,10.0,POINT (24.615556 -27.902778),4905,1091619512,2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.935,26.126667,2014-03-12,97.423,414.0,105.0,POINT (26.126667 -27.935),5531,1091618830,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.141944,26.417778,2014-03-12,102.172,424.0,34.0,POINT (26.417778 -28.141944),5569,1091620130,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.651389,22.746389,2014-03-12,99.043,247.8,10.0,POINT (22.746389 -29.651389),4023,1091632720,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.031389,28.883333,2014-03-12,34.182,85.9,20.0,POINT (28.883333 -31.031389),1872,1091645610,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.86013889,29.07125,2014-03-12,48.007,118.1,20.0,POINT (29.07125 -30.86013889),1886,1091643410,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.77586667,29.03221667,2014-03-12,48.947,118.9,20.0,POINT (29.03221667 -30.77586667),1901,1091642440,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.902778,24.615556,2014-05-23,236.929,1484.0,22.0,POINT (24.615556 -27.902778),4905,1091619512,2014-05-01,,,,,,,,,,,,,,,,,,,,,,,8569.0,9547.0,10493.0,13418.0,15264.0,12956.0,-0.06436092322711086,-0.23042199024626084,0.12232863535611226,0.6038647342995169,0.18348911611567656,-0.16615661566156467,6.130794645287097e-07,0.6254585953878365,-0.1685608534726758,1.0990887189692982,1.1375763899239741,0.9655686391414445,0.04720558882235506,0.07896280160857892,-61851.5,1.5988268566041521
-28.338333,31.373611,2014-03-12,75.933,237.9,10.0,POINT (31.373611 -28.338333),1562,1091622680,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.068333,31.55,2014-03-12,39.147,159.6,10.0,POINT (31.55 -28.068333),1557,1091620250,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.679167,30.8025,2014-03-13,39.055,105.9,10.0,POINT (30.8025 -24.679167),164,1092269310,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.20639,27.558,2014-03-13,79.143,348.75,73.0,POINT (27.558 -25.20639),938,1091590110,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.573056,24.746389,2014-03-13,147.203,395.0,20.0,POINT (24.746389 -27.573056),5068,1091615380,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.394444,20.947222,2014-03-13,107.916,354.3,20.0,POINT (20.947222 -31.394444),4158,1091646390,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.08883333,19.21878333,2014-03-13,10.0,59.0,20.0,POINT (19.21878333 -33.08883333),3060,1092298100,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.897778,20.012778,2014-03-13,130.022,1505.0,20.0,POINT (20.012778 -33.897778),2804,1091659990,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.902778,24.615556,2014-03-14,170.554,1016.0,20.0,POINT (24.615556 -27.902778),4905,1091619512,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.573056,24.746389,2014-03-15,125.184,302.1,131.0,POINT (24.746389 -27.573056),5068,1091615380,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.96362,19.15486,2014-03-15,132.459,352.4,20.0,POINT (19.15486 -28.96362),3453,1091628520,2014-03-01,9984.0,11843.0,14070.0,16010.0,18657.0,16820.0,-0.0763550350477397,-0.223409836065573,0.0644946808510638,0.1898164455402919,0.0967404132245142,-0.1867635645240938,4.229350452078506e-07,0.6347751514176951,-0.1496068646106344,1.1880435700413643,1.1653341661461514,1.0505933791380322,0.0859414193647972,0.1146608538682922,-77513.5,1.575360972726492,9984.0,11843.0,14070.0,16010.0,18657.0,16820.0,-0.0763550350477397,-0.22340983606557305,0.06449468085106383,0.18981644554029198,0.09674041322451422,-0.1867635645240938,4.2293504520785064e-07,0.6347751514176951,-0.1496068646106344,1.1880435700413645,1.1653341661461514,1.0505933791380322,0.08594141936479727,0.11466085386829224,-77513.5,1.575360972726492
-27.902778,24.615556,2014-11-21,242.097,930.0,20.0,POINT (24.615556 -27.902778),4905,1091619512,2014-11-01,9077.0,10248.0,11340.0,14952.0,18319.0,16279.0,-0.101199242583631,-0.2825287919627532,0.1373801916932907,0.6054104790318796,0.2060663687363316,-0.260765179677817,5.175534170120955e-07,0.5594191822697715,-0.1866666666666666,1.1065573770491697,1.2251872659175949,1.0887506688068411,0.0505836575875484,0.104865146773953,-80789.25,1.7875683060109115,9077.0,10248.0,11340.0,14952.0,18319.0,16279.0,-0.10119924258363108,-0.28252879196275327,0.13738019169329074,0.6054104790318796,0.20606636873633166,-0.26076517967781704,5.175534170120955e-07,0.5594191822697715,-0.18666666666666668,1.1065573770491695,1.2251872659175949,1.0887506688068413,0.05058365758754841,0.10486514677395302,-80789.25,1.7875683060109115
-25.99136,27.84208,2014-03-17,96.661,371.0,72.0,POINT (27.84208 -25.99136),1087,1091598610,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.735556,29.820556,2014-03-17,28.62,136.0,20.0,POINT (29.820556 -28.735556),1670,1091625302,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.73806,27.59194,2014-03-17,71.237,239.7,73.0,POINT (27.59194 -26.73806),5877,1091607450,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.935,26.126667,2014-03-17,99.616,422.0,62.0,POINT (26.126667 -27.935),5531,1091618830,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.1175,26.719444,2014-03-17,99.758,553.0,58.0,POINT (26.719444 -28.1175),5570,1091620140,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.116667,26.725278,2014-03-17,97.389,541.0,73.0,POINT (26.725278 -28.116667),5609,1091620550,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.042222,24.6,2014-03-17,131.0,427.0,20.0,POINT (24.6 -29.042222),4742,1091628440,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.033333,23.983333,2014-03-17,167.0,781.0,20.0,POINT (23.983333 -29.033333),4560,1091628760,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8283.0,9120.0,9360.0,12599.0,13288.0,11337.0,-0.02661567582184098,-0.18600499821492242,0.14750216312218226,1.2199623352165725,0.22124820692638722,-0.06470698722764778,8.245915523730218e-07,0.686333534015648,-0.1601823288365026,1.026315789473673,1.0546868799110958,0.899833320104763,0.012987012987012918,0.040569722030783274,-50998.5,1.4570175438596331
-23.658056,31.05,2014-03-18,85.926,227.2,20.0,POINT (31.05 -23.658056),70,1091570290,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.281,30.54305556,2014-03-18,161.823,309.4,20.0,POINT (30.54305556 -23.281),154,1091564340,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.169444,29.233889,2014-03-18,51.59,171.4,21.0,POINT (29.233889 -27.169444),6079,1091611440,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.861111,28.884722,2014-03-18,91.048,336.8,169.0,POINT (28.884722 -26.861111),6020,1091609140,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,2014-03-18,108.59,271.1,148.0,POINT (26.63227778 -26.98472222),5692,1091609920,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.028629,24.638389,2014-03-18,164.0,666.0,42.0,POINT (24.638389 -29.028629),4796,1091629090,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8453.0,9587.0,10096.0,15166.0,16066.0,13425.0,-0.028816598360655647,-0.2525630530542227,0.20069669859868577,1.0266898870033616,0.30103908955962394,-0.07185628742514913,8.492461347486824e-07,0.596726005228429,-0.22538682179937786,1.0530927297381762,1.0593432678359418,0.8852037452195642,0.02585987908347292,0.05108374681103222,-66626.25,1.6758109940544312
-33.38056,19.30167,2014-03-18,209.638,620.0,115.0,POINT (19.30167 -33.38056),2848,1091658222,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.31388889,19.07472222,2014-03-18,46.142,232.4,44.0,POINT (19.07472222 -33.31388889),2925,1091656820,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.45963889,28.26430556,2014-03-18,155.577,645.0,168.0,POINT (28.26430556 -25.45963889),1043,1091591390,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.495556,26.074722,2014-03-18,112.73,290.9,112.0,POINT (26.074722 -27.495556),5539,1091615560,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8362.0,9474.0,9553.0,15578.0,15194.0,12126.0,0.012478876901078862,-0.23187935787254652,0.23974374278779198,1.4793262620310352,0.3596084595030141,0.030695443645083687,1.068074197974056e-06,0.6235356061603223,-0.2436532013412103,1.0083386109351804,0.9753498523558802,0.7784054435742664,0.004151994534083123,0.01657526649824385,-60121.0,1.6037576525226767
-25.447222,30.711667,2014-03-18,59.86,144.0,20.0,POINT (30.711667 -25.447222),1251,1091594002,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,2014-03-19,86.275,218.7,20.0,POINT (23.696389 -29.161667),4445,1091629430,2014-03-01,8453.0,9587.0,10096.0,15166.0,16066.0,13425.0,-0.0288165983606556,-0.2525630530542227,0.2006966985986857,1.0266898870033616,0.3010390895596239,-0.0718562874251491,8.492461347486824e-07,0.596726005228429,-0.2253868217993778,1.0530927297381762,1.0593432678359418,0.8852037452195642,0.0258598790834729,0.0510837468110322,-66626.25,1.6758109940544312,8453.0,9587.0,10096.0,15166.0,16066.0,13425.0,-0.028816598360655647,-0.2525630530542227,0.20069669859868577,1.0266898870033616,0.30103908955962394,-0.07185628742514913,8.492461347486824e-07,0.596726005228429,-0.22538682179937786,1.0530927297381762,1.0593432678359418,0.8852037452195642,0.02585987908347292,0.05108374681103222,-66626.25,1.6758109940544312
-27.01011111,26.69808333,2014-03-19,77.974,268.4,63.0,POINT (26.69808333 -27.01011111),5690,1091610030,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8058.0,8894.0,8660.0,14345.0,12952.0,9904.0,0.05103124885518537,-0.18575482925936015,0.24712019126276896,2.420797138477261,0.3706722305535633,0.12330707267416019,1.324558979831636e-06,0.6866893143915944,-0.23456258875166747,0.9736901281762876,0.9028929940745841,0.6904147786685209,-0.01333029508943823,-0.017971146200158994,-47054.25,1.456262648976822
-25.81048333,27.90955222,2014-03-19,136.604,573.0,139.0,POINT (27.90955222 -25.81048333),1068,1091597252,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8002.0,8732.0,8505.0,13653.0,12310.0,9691.0,0.05172745830605072,-0.17004087063967224,0.2323314378554021,2.75647890340544,0.3484892930478146,0.12171470001812469,1.3529570423997939e-06,0.7093419983752989,-0.21983471074380165,0.9740036646816196,0.9016333406577243,0.7098073683439485,-0.013169345013633389,-0.01977866729456082,-44375.5,1.4097572148419444
-27.363611,31.783333,2014-03-19,71.303,213.3,20.0,POINT (31.783333 -27.363611),1373,1091613262,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.648056,27.089444,2014-03-19,240.791,686.0,38.0,POINT (27.089444 -26.648056),5787,1091606940,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8002.0,8732.0,8505.0,13653.0,12310.0,9691.0,0.05172745830605072,-0.17004087063967224,0.2323314378554021,2.75647890340544,0.3484892930478146,0.12171470001812469,1.3529570423997939e-06,0.7093419983752989,-0.21983471074380165,0.9740036646816196,0.9016333406577243,0.7098073683439485,-0.013169345013633389,-0.01977866729456082,-44375.5,1.4097572148419444
-26.970278,27.211111,2014-03-19,72.013,250.9,47.0,POINT (27.211111 -26.970278),5761,1091608480,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8002.0,8732.0,8505.0,13653.0,12310.0,9691.0,0.05172745830605072,-0.17004087063967224,0.2323314378554021,2.75647890340544,0.3484892930478146,0.12171470001812469,1.3529570423997939e-06,0.7093419983752989,-0.21983471074380165,0.9740036646816196,0.9016333406577243,0.7098073683439485,-0.013169345013633389,-0.01977866729456082,-44375.5,1.4097572148419444
-26.880278,26.965,2014-03-19,260.312,994.0,112.0,POINT (26.965 -26.880278),5760,1091608460,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8002.0,8732.0,8505.0,13653.0,12310.0,9691.0,0.05172745830605072,-0.17004087063967224,0.2323314378554021,2.75647890340544,0.3484892930478146,0.12171470001812469,1.3529570423997939e-06,0.7093419983752989,-0.21983471074380165,0.9740036646816196,0.9016333406577243,0.7098073683439485,-0.013169345013633389,-0.01977866729456082,-44375.5,1.4097572148419444
-27.044444,27.005,2014-03-19,106.276,310.8,62.0,POINT (27.005 -27.044444),5743,1091609740,2014-03-01,,,,,,,,,,,,,,,,,,,,,,,8058.0,8894.0,8660.0,14345.0,12952.0,9904.0,0.05103124885518537,-0.18575482925936015,0.24712019126276896,2.420797138477261,0.3706722305535633,0.12330707267416019,1.324558979831636e-06,0.6866893143915944,-0.23456258875166747,0.9736901281762876,0.9028929940745841,0.6904147786685209,-0.01333029508943823,-0.017971146200158994,-47054.25,1.456262648976822
-27.573056,24.746389,2014-03-19,124.14,304.7,154.0,POINT (24.746389 -27.573056),5068,1091615380,2014-03-01,8362.0,9474.0,9553.0,15578.0,15194.0,12126.0,0.0124788769010788,-0.2318793578725465,0.2397437427877919,1.4793262620310352,0.3596084595030141,0.0306954436450836,1.068074197974056e-06,0.6235356061603223,-0.2436532013412103,1.0083386109351804,0.9753498523558802,0.7784054435742664,0.0041519945340831,0.0165752664982438,-60121.0,1.6037576525226769,8362.0,9474.0,9553.0,15578.0,15194.0,12126.0,0.012478876901078862,-0.23187935787254652,0.23974374278779198,1.4793262620310352,0.3596084595030141,0.030695443645083687,1.068074197974056e-06,0.6235356061603223,-0.2436532013412103,1.0083386109351804,0.9753498523558802,0.7784054435742664,0.004151994534083123,0.01657526649824385,-60121.0,1.6037576525226767
-29.033333,23.983333,2014-03-19,135.629,669.0,20.0,POINT (23.983333 -29.033333),4560,1091628760,2014-03-01,8453.0,9587.0,10096.0,15166.0,16066.0,13425.0,-0.0288165983606556,-0.2525630530542227,0.2006966985986857,1.0266898870033616,0.3010390895596239,-0.0718562874251491,8.492461347486824e-07,0.596726005228429,-0.2253868217993778,1.0530927297381762,1.0593432678359418,0.8852037452195642,0.0258598790834729,0.0510837468110322,-66626.25,1.6758109940544312,8453.0,9587.0,10096.0,15166.0,16066.0,13425.0,-0.028816598360655647,-0.2525630530542227,0.20069669859868577,1.0266898870033616,0.30103908955962394,-0.07185628742514913,8.492461347486824e-07,0.596726005228429,-0.22538682179937786,1.0530927297381762,1.0593432678359418,0.8852037452195642,0.02585987908347292,0.05108374681103222,-66626.25,1.6758109940544312
-28.376944,24.303056,2011-09-29,241.294,1359.0,10.0,POINT (24.303056 -28.376944),4804,1091623250,2011-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.376944,24.303056,2011-11-20,250.216,1407.0,10.0,POINT (24.303056 -28.376944),4804,1091623250,2011-11-01,,,,,,,,,,,,,,,,,,,,,,,8817.0,9748.0,10629.0,12655.0,15001.0,13089.0,-0.08482788544981168,-0.21225100004040484,0.08701254080054974,0.49162824557146323,0.13051600850351092,-0.218374755654843,4.6340392145793885e-07,0.6498233451103217,-0.12975940722224702,1.0903775133360578,1.185381272224408,1.0342947451600075,0.04323501987534945,0.08827650630546455,-60170.5,1.5388797702092578
