Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI
-28.116667,26.725278,08-09-2015,178.016,1428.0,20.0,9909.0,11343.0,12832.0,15052.0,19007.0,16709.0,-0.11612202354737333,-0.25252059308072405,0.07961555013627887,0.31307290932167536,0.11942118381179509,-0.31009879253567263,3.595141606638208e-07,0.5967801336349735,-0.14051903769653343,1.1312703870228236,1.2627557799627873,1.1100850385330778,0.06159255429162333,0.12109154929577443,-80368.75,1.6756589967380615
-28.116667,26.725278,15-10-2015,178.09,1428.0,20.0,8869.5,10219.5,10929.5,15290.5,16002.0,13379.0,-0.02273707757449861,-0.2205251415822885,0.16632341723874905,0.75990172332677,0.24948036841402718,-0.05616735741069622,8.597344276495278e-07,0.6386389201349791,-0.19878479027832222,1.069475023239874,1.0465321604918019,0.874987737484053,0.033571327249515184,0.05424581388293541,-63744.875,1.5658300308234105
-28.116667,26.725278,03-11-2015,190.219,1428.0,20.0,9900.0,11406.0,10804.0,8846.0,8176.0,8011.0,0.03936082716484527,0.1649474006740876,-0.09964376590330788,8.454231433506045,-0.14946184575456095,0.07718004838152198,7.450526027241722e-07,1.3950587084148558,0.12640726841793404,0.9472207610029726,0.9242595523400302,0.9056070540357121,-0.02710490769923446,0.0062026188835285845,-11321.75,0.7168157110292765
-28.116667,26.725278,10-11-2015,190.554,1428.0,20.0,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,25-12-2013,99.066,237.9,50.0,9144.0,10270.0,10038.0,14078.0,12626.0,11055.0,0.05437387657279788,-0.10290006988120151,0.16752363576049095,1.7635760433036494,0.2512802438164742,0.11609498680738693,1.5610512491548434e-06,0.8134009187391034,-0.15639888286512238,0.9774099318403021,0.8968603494814541,0.7852677937206933,-0.011424069332282788,-0.012160571851980969,-43344.75,1.2294060370009616
-28.96362,19.15486,28-12-2013,128.554,320.63,11.0,9900.0,11406.0,10804.0,8846.0,8176.0,8011.0,0.03936082716484527,0.1649474006740876,-0.09964376590330788,8.454231433506045,-0.14946184575456095,0.07718004838152198,7.450526027241722e-07,1.3950587084148558,0.12640726841793404,0.9472207610029726,0.9242595523400302,0.9056070540357121,-0.02710490769923446,0.0062026188835285845,-11321.75,0.7168157110292765
-28.1175,26.719444,30-12-2013,167.678,1440.0,10.0,9120.5,10448.0,10821.0,15240.0,9931.0,8622.5,0.2109173254936228,0.02536925266205395,0.16956371589731783,0.9391537202728838,0.2543406941273526,0.38107885008792747,-4.965168045600876e-06,1.052059208538908,-0.18654624727499222,1.0357006125574173,0.6516404199475023,0.5657808398950094,0.01753726080210627,-0.07998891659739522,-25453.875,0.9505168453292405
-29.161667,23.696389,01-01-2014,107.12,237.0,20.0,8334.5,9467.5,9020.5,20072.0,14246.0,10774.5,0.16976513782854427,-0.2015096885740182,0.37987453811119704,2.3640077862628077,0.5698020142302272,0.3509532845396202,2.1149171516299248e-06,0.6645725115821939,-0.3589938895377376,0.9527858463163353,0.7097449182941377,0.5367925468314043,-0.02417784508870606,-0.09947167766531825,-53761.875,1.504726696593594
-29.140556,31.391944,01-01-2014,56.43,166.6,20.0,8337.5,9314.0,9044.0,16530.5,13477.0,10441.0,0.10175789385986804,-0.18265982185950516,0.29273299575749284,2.2647245666575913,0.4390909090909091,0.22627737226277206,1.6888116078916937e-06,0.6911033612821793,-0.2792276886765076,0.9710113807171895,0.8152808444995566,0.6316203381627863,-0.014707484475432976,-0.04952626136867195,-49497.375,1.4469615632381205
-28.747778,31.745833,01-01-2014,92.555,369.0,20.0,8135.0,9294.0,9003.0,18033.5,13589.0,10550.5,0.14054865997311997,-0.18769392125158335,0.33401142899413755,2.0449501811594204,0.5010078780929836,0.29639879959986465,1.96914334082976e-06,0.6839355360953662,-0.3198060561705242,0.968689477081978,0.7535420190201528,0.5850500457481876,-0.015904246597802832,-0.0733483044677555,-50702.25,1.4621261028620458
-25.99136,27.84208,06-01-2014,108.895,396.73,10.0,,,,,,,,,,,,,,,,,,,,,,
-26.45,28.085833,06-01-2014,114.523,585.94,170.0,8687.5,9740.0,9397.5,17730.5,14552.0,11292.0,0.09845891737009185,-0.19808990614193894,0.30717340017693895,2.3249909321726516,0.4607516080874357,0.2196537783766959,1.6166450222954154e-06,0.6693238042880658,-0.29087566662419684,0.9648357289527622,0.8207326358534682,0.6368686726262619,-0.017896799477465617,-0.04900977813073897,-54733.625,1.4940451745379724
-27.935,26.126667,06-01-2014,165.592,1080.39,10.0,9189.0,10227.0,10072.0,14187.0,12543.0,10967.0,0.061503928170594614,-0.1017127799736491,0.16962776701430396,1.8040333187198596,0.2544364063562728,0.13036238204741787,1.6653175407554954e-06,0.8153551781870301,-0.16220201523715902,0.9848440402855091,0.8841192641150286,0.7730316486924594,-0.007635844130252685,-0.016546715661759873,-42970.0,1.2264593722499146
-28.141944,26.417778,06-01-2014,250.224,617.56,77.0,8741.0,9733.0,9760.5,15976.0,13499.0,10966.5,0.08403731976251032,-0.16210399449035745,0.2415052551823286,1.7298914556081268,0.36225084508683997,0.1842526127868473,1.6625654097879305e-06,0.7210163715830749,-0.24283324905675055,1.0028254392273606,0.8449549323985927,0.6864359038557794,0.0014107266524738945,-0.030379456608964742,-49215.875,1.3869310592828379
-28.1175,26.719444,06-01-2014,189.53,1211.55,10.0,,,,,,,,,,,,,,,,,,,,,,
-28.116667,26.725278,06-01-2014,177.6965,1441.385,10.0,8471.0,9477.0,9097.5,18182.0,12579.0,9827.5,0.18214622411495016,-0.14064200217627792,0.33301563445077803,2.459125115045206,0.4995142961876833,0.36311201840510443,2.6093621272593737e-06,0.753398521345093,-0.3147257673813225,0.9599556821778943,0.69183808161918,0.5405070949290478,-0.020431236372445986,-0.10297023557040709,-43979.125,1.3273187717632022
-27.169444,29.233889,07-01-2014,83.929,226.2,10.0,8069.5,8957.0,9170.5,14143.5,9463.0,8259.0,0.19827166246584543,-0.027470141150922764,0.21330531011409454,1.4379066069105104,0.31995110339059385,0.36172185942269514,1.700170832918957e-05,0.9465285850153128,-0.22451894980628126,1.023836105838997,0.6690705978011053,0.583943154099052,0.01177768583643629,-0.08763296732890188,-28272.125,1.0564921290610578
-26.861111,28.884722,07-01-2014,130.367,494.62,87.0,8425.5,9571.5,9411.5,18919.0,13958.0,10991.0,0.15089576299540666,-0.18642555090418333,0.33559238276768855,1.9486175729130373,0.5033796900921252,0.3109954864593762,2.09116842597723e-06,0.6857357787648611,-0.3280918200803777,0.9832837068379984,0.7377768380992614,0.5809503673555655,-0.00842859400516247,-0.07838072327168025,-52501.0,1.4582876247192034
-27.273889,28.49,07-01-2014,43.423,99.95,10.0,9124.5,10068.0,9301.0,8293.0,7876.0,7747.0,0.025790092151648056,0.1221578243423979,-0.05729225872456519,0.5814825497548313,-0.08593594589218222,0.05107790298873039,7.073685992509127e-07,1.2783138649060275,0.09667229453733457,0.9238180373460377,0.9497166284818407,0.9341613408898959,-0.03959935980174486,-0.006951972134298785,-14609.5,0.7822804926499723
-25.45963889,28.26430556,07-01-2014,197.773,619.57,168.0,9418.0,10236.5,10349.5,13838.5,11096.5,9281.0,0.10996591136956042,-0.040313129892654384,0.14424508020506036,1.645289069131378,0.2163631477768361,0.22806287948099285,4.67068275611382e-06,0.9224980849817427,-0.14961578400830738,1.0110389293215356,0.8018571376955537,0.6706651732485409,0.00548916739531718,-0.04050109054303441,-32422.375,1.0840130904117513
-29.161667,23.696389,08-01-2014,99.406,241.1,10.0,8292.0,9309.5,9271.0,16496.5,13836.5,11042.5,0.08769327135462998,-0.19558455024626203,0.28041137091297175,1.8184678109427694,0.42060889475318225,0.1941251596423996,1.5826299204491079e-06,0.6728218841469976,-0.27850112376966596,0.9958644395509856,0.8387536750219694,0.6693844148758787,-0.0020720647991173432,-0.03509687656589269,-52599.0,1.4862774585101082
-27.01011111,26.69808333,08-01-2014,96.609,348.19,10.0,9120.5,10448.0,10821.0,15240.0,9931.0,8622.5,0.2109173254936228,0.02536925266205395,0.16956371589731783,0.9391537202728838,0.2543406941273526,0.38107885008792747,-4.965168045600876e-06,1.052059208538908,-0.18654624727499222,1.0357006125574173,0.6516404199475023,0.5657808398950094,0.01753726080210627,-0.07998891659739522,-25453.875,0.9505168453292405
-25.81048333,27.90955222,08-01-2014,123.373,737.57,191.0,43755.0,42229.0,41639.0,41471.0,25336.0,17474.5,0.24151660754112556,0.25002590098423705,-0.002021417398628324,0.011395547596760409,-0.0030321078564080352,0.48007259852124995,1.0302755981683731e-08,1.6667587622355478,0.00905615292712067,0.9860285585734898,0.6109329410913635,0.42136673820259835,-0.007034864310583289,-0.119913798201063,9149.375,0.5999668474271221
-29.140556,31.391944,08-01-2014,59.577,132.07,10.0,9396.0,11226.0,11548.5,17047.0,15481.5,13043.0,0.04812702706857049,-0.1593372648132541,0.19228549946669932,0.8662329069254522,0.2884232060428032,0.10716363760824105,1.3980425137560815e-06,0.7251235345412219,-0.2058854737735649,1.028727952966319,0.9081656596468535,0.7651199624567329,0.01416057432654937,0.010977502664896282,-57152.0,1.3790753607696296
-28.801278,31.955389,08-01-2014,113.433,461.73,34.0,8967.5,10076.0,9916.0,16087.0,16615.5,12893.5,-0.016160843972173333,-0.2450030908716249,0.23731877091104872,1.852541202605746,0.35597131155421385,-0.042741609381317894,9.211144060827792e-07,0.606421714664015,-0.2297519397622597,0.9841206828106294,1.032852613911848,0.8014856716603419,-0.008003201280512165,0.02863179932539831,-65636.875,1.649017467248892
-28.75,30.442778,08-01-2014,65.305,168.49,27.0,8448.5,9575.0,9391.0,14691.5,13541.0,10890.0,0.04075090764190192,-0.17156947568783454,0.22009758123118447,1.726603472425812,0.33013951750197235,0.09555251027781159,1.2772288755513728e-06,0.7071117347315508,-0.21084622833948036,0.9807832898172222,0.9216894122451695,0.7412449375489178,-0.009701571232732208,-0.004514672686230238,-49484.375,1.4142036553524657
-28.404444,30.013056,08-01-2014,44.491,109.9,11.0,8428.5,9608.0,9464.5,15991.0,15027.0,12231.0,0.031078728480237183,-0.21997158514308823,0.25638859971322503,1.7057839575546903,0.3845753456945317,0.07305797650625181,1.1733027349691838e-06,0.6393824449324507,-0.24934567756552992,0.9850645295586908,0.9397160903007883,0.7648677381026779,-0.007523921877048067,0.0014720614994581966,-59309.0,1.5640091590341219
-29.744167,29.905833,08-01-2014,27.9,61.4,5.0,8643.0,9785.5,10082.5,13188.5,11221.5,9529.5,0.08058172879967195,-0.06835816632551023,0.1334708435391689,0.87621304445949,0.20020196377543348,0.17109555081981323,2.7269543352304026e-06,0.8720313683553814,-0.1481239662226865,1.0303510295845788,0.8508549114759005,0.7225613223641755,0.014948661163680215,-0.012228906585063318,-35247.25,1.1467477390015723
-29.161667,30.629722,08-01-2014,72.551,178.84,21.0,8763.5,9835.0,10571.5,11471.0,9786.5,8987.5,0.07924262025167551,0.0024717784063399716,0.040807530906203926,0.2451020463772855,0.06120990790727215,0.1578429535232369,-1.1458596418378875e-06,1.0049558064680835,-0.07678588191119873,1.0748856126080215,0.8531514253334421,0.7834975154737966,0.0360914414524782,0.0030424339471577183,-27389.375,0.9950686324351704
-27.00222,28.76528,08-01-2014,79.892,217.82,10.0,8436.5,9544.5,9029.5,17556.5,14522.0,11188.0,0.09459606901818947,-0.20682276193048343,0.3207327164673136,2.5195756877345388,0.4810900268933481,0.21335911407980163,1.5524819900747389e-06,0.6572441812422486,-0.2956348474226043,0.9460422232699361,0.8271580326374801,0.637256856434935,-0.027726930117368216,-0.049278931061974486,-55066.125,1.5215045314055056
-27.02314,28.59389,08-01-2014,76.742,232.69,24.0,9266.0,10235.5,10712.0,10036.0,7795.0,7621.5,0.12567999551343098,0.1353539835279103,-0.03258145363408521,-0.35105941005400915,-0.04887100272308842,0.22722433460075814,2.3174470697995275e-07,1.3130853110968401,0.009841402954887404,1.0465536612769182,0.7767038660820966,0.7594161020326747,0.022747344551855724,-0.02102673966515903,-13706.125,0.7615651409310658
-26.648056,27.089444,08-01-2014,251.157,707.28,14.0,8964.0,9855.5,9863.0,15893.5,16358.0,13158.0,-0.014402430894687025,-0.24805920613424287,0.23413507270009512,1.9223780682180427,0.35119579143533797,-0.0365935321227397,9.28484951145947e-07,0.6024880792272858,-0.2344945434774166,1.0007609963979403,1.0292257841255794,0.8278856136156238,0.00038035347516291617,0.02669420597707445,-66167.875,1.6597838770229651
-26.970278,27.211111,08-01-2014,82.508,286.12,131.0,8069.5,8957.0,9170.5,14143.5,9463.0,8259.0,0.19827166246584543,-0.027470141150922764,0.21330531011409454,1.4379066069105104,0.31995110339059385,0.36172185942269514,1.700170832918957e-05,0.9465285850153128,-0.22451894980628126,1.023836105838997,0.6690705978011053,0.583943154099052,0.01177768583643629,-0.08763296732890188,-28272.125,1.0564921290610578
-26.880278,26.965,08-01-2014,269.146,859.24,112.0,7909.5,8669.0,8292.0,16940.5,12056.5,9687.5,0.16843121702245004,-0.16344599647776817,0.34275240265530565,2.9327884974058125,0.5141184163595292,0.33517482757437234,2.2973836166784167e-06,0.7190312279683099,-0.32298561080848903,0.9565117083861927,0.7116968212272323,0.571854431687373,-0.022227463003360523,-0.09959401307565494,-44425.75,1.3907601799515354
-27.273889,28.49,08-01-2014,63.111,127.98,37.0,8177.5,9471.0,9303.0,16898.5,13554.5,10662.5,0.10980855744918364,-0.1773468545742756,0.2898879835123943,1.6676912943242947,0.43482367758186397,0.23874629636240147,1.7865459085442126e-06,0.6987347375410329,-0.28167011130283093,0.9822616407982158,0.8021126135455763,0.6309731632985139,-0.008948545861297492,-0.04628287106094892,-49880.5,1.431158272621672
-27.4275,28.525833,08-01-2014,58.263,122.23,32.0,9033.5,10024.5,9931.0,16541.5,14918.5,12103.5,0.051589319771137794,-0.19620735276430185,0.24971196524695438,1.9727535885881404,0.374560873342651,0.11823844388591324,1.3254139048513025e-06,0.6719509334048284,-0.24531355868403223,0.9906728515137814,0.9018831423994143,0.7317051053411074,-0.004685425070782468,-0.014387847177463307,-56996.0,1.4882039004438976
-27.3,28.586944,08-01-2014,44.895,128.7,19.0,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,08-01-2014,100.943,820.54,160.0,8142.0,9002.5,9024.5,15922.0,12402.5,10188.5,0.12425638581440053,-0.15884139219808383,0.2764916922213537,1.9149083842309829,0.41472922595903317,0.25674788444703633,2.0418883650563657e-06,0.7258617214271258,-0.2776184075909246,1.0024437656206497,0.7789536490390605,0.6399007662353935,0.0012203916347700604,-0.05796751005693421,-45598.875,1.3776728686475825
-27.044444,27.005,08-01-2014,122.601,360.19,29.0,8280.0,9670.5,10136.0,16836.0,9975.5,8766.0,0.2558790071424566,-0.015524788761070878,0.2484057541153789,1.0769626438629203,0.37260172397812585,0.4390298531340963,-4.174454807071015e-05,0.9694250914741018,-0.27032991907645293,1.048136083966692,0.5925100974103078,0.5206699928724132,0.023502385580491135,-0.11065170526781247,-29535.5,1.031539217206959
-28.69485,28.23487,08-01-2014,80.849,191.05,12.0,9146.0,10341.5,10628.0,13629.0,13580.0,11574.5,0.0018008747105737006,-0.1353803064189113,0.1237168652347776,0.8522662728615245,0.18557147274038957,0.004215597711532635,1.0165986168431118e-06,0.7615243004418206,-0.13714774410212552,1.0277039114248316,0.9964047252182773,0.8492552645094955,0.013662700588950555,0.03050039375944484,-48191.125,1.3131557317603701
-29.615556,27.065278,08-01-2014,45.749,131.9,29.0,8544.0,9676.5,9512.5,16123.0,13642.0,10647.0,0.08335293129514502,-0.17005810836889093,0.2578650699225683,1.8122875315275797,0.38679006085192696,0.18898537477147936,1.6007998056011274e-06,0.7093168157161654,-0.24986918351130835,0.9830517232470316,0.8461204490479387,0.6603609750046476,-0.008546563135129458,-0.031628033415932094,-49172.0,1.409807265023496
-28.768056,20.720556,08-01-2014,124.859,320.61,10.0,8084.0,9323.5,8958.0,17493.5,13327.0,10450.0,0.1351859963336087,-0.17675106509789995,0.32268491389902276,2.010718492343934,0.4840182216845607,0.2850545616255582,1.9536528270691633e-06,0.6995948075335732,-0.30465749338106424,0.9607979835898433,0.7618258210192315,0.5973647354731724,-0.019992888986133415,-0.06879080699921636,-49124.875,1.4293988309111232
-28.058889,30.373611,08-01-2014,65.049,204.41,58.0,8419.0,9745.5,9269.5,18636.0,14370.0,11374.0,0.1292492274131972,-0.19176463270510588,0.33565067818172045,2.1073887413940513,0.503466996344872,0.27276214833759416,1.8363898561801761e-06,0.6781837160751518,-0.31324982823318004,0.9511569442306608,0.771088216355437,0.6103241038849506,-0.025032868787798975,-0.06737417274063248,-54435.5,1.4745267046328923
-27.937778,31.209444,09-01-2014,53.707,232.2,10.0,8704.5,9420.0,10244.0,11470.5,8166.5,7918.0,0.16825380658960043,0.07127626304267438,0.05648299523359967,0.4007253242722253,0.08472254202164403,0.294421671716269,-5.903730198042467e-07,1.1534929284270967,-0.09815466360307316,1.0874734607218568,0.7119567586417269,0.6902924894293998,0.04190398698128539,-0.045729613455831736,-19628.125,0.8669320594479738
-27.5275,30.858056,09-01-2014,38.093,97.9,37.0,9209.0,10532.5,11328.5,15993.0,14938.5,12247.5,0.0340914601619707,-0.17298103725805752,0.1707263510422195,0.7827655646920624,0.2560848400556328,0.07927379341452354,1.2921045708935708e-06,0.7050574020149232,-0.2058585135058717,1.0755755993353802,0.9340649033952295,0.7658037891577517,0.036411875028589565,0.020692067069498103,-55302.875,1.4183242345122107
-30.679722,26.7125,09-01-2014,63.922,126.3,10.0,8249.0,8932.0,9687.5,9673.0,7569.0,7550.5,0.12202760700614708,0.08260105448154609,-0.0007489475994938147,-0.006111438927758577,-0.0011233923867568823,0.21792946294473853,6.844857125543058e-09,1.1800766283524748,-0.03982800322493953,1.0845835199283353,0.7824873358833786,0.7805747958234179,0.0405757404871235,-0.018917804909248492,-17730.125,0.8474025974025879
-30.160091,27.40124,09-01-2014,62.296,126.05,19.0,8532.0,9789.0,9365.0,18271.5,13708.0,10975.0,0.14270079269532,-0.16678724943609752,0.3222730808894035,2.1261637622344236,0.48340087563773204,0.29368986710428746,2.0507723093032837e-06,0.7141085497519645,-0.30229325920778316,0.9566860762079787,0.7502394439427483,0.6006622335330948,-0.02213636838258316,-0.07479474301524751,-50425.125,1.400347328634167
-30.336111,27.359444,09-01-2014,66.532,136.24,10.0,9008.0,10222.0,10847.0,14846.0,15719.0,13331.0,-0.02856208081138548,-0.21190393585443812,0.15564550655820653,0.8082706766917294,0.23346371650417422,-0.07007545352383954,8.208135113818571e-07,0.6502958203448015,-0.18445827349609065,1.0611426335355012,1.0588037181732382,0.89795231038663,0.029664435901086767,0.05378817929393087,-62359.75,1.537761690471517
-27.671111,27.236944,10-01-2014,152.0,382.0,27.0,8209.5,9368.5,8965.5,17594.0,13300.0,10211.5,0.1389913899138987,-0.17343450162119164,0.3248743387488469,2.197392212290218,0.4873023343373494,0.29602564544482923,1.9906583474949002e-06,0.7043984962405963,-0.30507185906351414,0.9569835085659288,0.7559395248380087,0.5803967261566411,-0.0219810188720409,-0.07360252969689389,-48206.125,1.4196509579975298
-30.534167,24.961944,10-01-2014,285.905,651.01,23.0,9270.5,10419.5,10849.0,10721.5,8325.5,8104.0,0.12579408830786937,0.11170978927713998,-0.0059108504670730855,-0.05069380939127669,-0.008866070186824903,0.22819047619047403,5.052424967288971e-08,1.2515164254398985,-0.014285038550683506,1.0412207879456687,0.7765238073030754,0.7558643846476635,0.0201941838869689,-0.02087242924437971,-16590.375,0.799030663659477
-29.380556,30.2775,13-01-2014,27.255,92.9,10.0,8135.0,9294.0,9003.0,18033.5,13589.0,10550.5,0.14054865997311997,-0.18769392125158335,0.33401142899413755,2.0449501811594204,0.5010078780929836,0.29639879959986465,1.96914334082976e-06,0.6839355360953662,-0.3198060561705242,0.968689477081978,0.7535420190201528,0.5850500457481876,-0.015904246597802832,-0.0733483044677555,-50702.25,1.4621261028620458
-26.73806,27.59194,13-01-2014,81.094,315.9,98.0,9033.5,10024.5,9931.0,16541.5,14918.5,12103.5,0.051589319771137794,-0.19620735276430185,0.24971196524695438,1.9727535885881404,0.374560873342651,0.11823844388591324,1.3254139048513025e-06,0.6719509334048284,-0.24531355868403223,0.9906728515137814,0.9018831423994143,0.7317051053411074,-0.004685425070782468,-0.014387847177463307,-56996.0,1.4882039004438976
-26.45,28.085833,13-01-2014,109.182,669.0,182.0,9418.0,10236.5,10349.5,13838.5,11096.5,9281.0,0.10996591136956042,-0.040313129892654384,0.14424508020506036,1.645289069131378,0.2163631477768361,0.22806287948099285,4.67068275611382e-06,0.9224980849817427,-0.14961578400830738,1.0110389293215356,0.8018571376955537,0.6706651732485409,0.00548916739531718,-0.04050109054303441,-32422.375,1.0840130904117513
-26.98472222,26.63227778,13-01-2014,246.0,1055.0,160.0,8133.0,9470.0,9042.5,19055.0,13345.0,10373.5,0.17623456790123404,-0.16984440061363065,0.356348429575585,2.0328298209282494,0.534513132607303,0.35502222774893305,2.3271350073628128e-06,0.7096290745597549,-0.3360210341805434,0.9548574445617639,0.7003411178168424,0.5443977958541037,-0.023092505064145726,-0.09683210456778026,-48790.875,1.4091869060189925
-27.01011111,26.69808333,14-01-2014,102.437,345.72,134.0,9793.5,11937.0,11783.5,18626.5,17652.0,15017.0,0.026861639814214956,-0.19314610159180712,0.22502466293982243,1.077485080854682,0.33753144473126057,0.06093862364381039,1.1660558811854571e-06,0.6762406526172634,-0.2188721841412142,0.9871408226522495,0.9476820658738844,0.8062169489705484,-0.006471195801100288,0.017552350251920704,-68813.375,1.4787635084191884
-29.641944,30.6875,14-01-2014,60.652,280.25,41.0,8718.0,10636.0,10639.5,17068.0,14295.0,11783.0,0.08841628670726624,-0.14676507159760882,0.23201299287196608,1.0354519683010115,0.34801320918146383,0.19050563341577226,1.7585844034329057e-06,0.7440363763553638,-0.23216863990759457,1.0003290710793438,0.8375322240449916,0.690356222170139,0.00016450847218631683,-0.016788083713685755,-51306.25,1.344020308386599
-25.127778,27.628889,14-01-2014,178.688,515.0,166.0,8996.5,10617.0,10421.0,16088.5,13197.5,10930.5,0.09871611008673054,-0.10835835310420078,0.21379128237047096,1.2716808400834698,0.32068087514145605,0.20916687769055306,2.0412389858393e-06,0.8044705436635665,-0.20488288929246784,0.9815390411603939,0.8203064300587325,0.6793983279982554,-0.009316474950090269,-0.030110772326424114,-44403.0,1.2430535932937625
-25.20639,27.558,14-01-2014,169.553,632.56,50.0,8973.0,10155.5,10566.0,15522.5,16393.0,13150.0,-0.027275148438846243,-0.23494736049117565,0.18998792571439524,1.06618912407503,0.2849764268465637,-0.07089050857119532,8.506103768013418e-07,0.6195022265601134,-0.20901160526520757,1.0404214465068087,1.056079884039291,0.8471573522306275,0.019810341915401784,0.04787725077495642,-64993.125,1.614199202402623
-24.69514,27.40906,14-01-2014,191.919,686.53,151.0,,,,,,,,,,,,,,,,,,,,,,
-25.73411,27.21422,14-01-2014,16.776,41.08,10.0,8594.0,10032.0,9577.5,21228.0,14749.5,11581.0,0.18007087763185273,-0.190363779432237,0.3781954521108244,2.045526371233935,0.5672839706550672,0.3587308618732504,2.252611011499539e-06,0.6801586494457393,-0.3581573896353167,0.9546949760765455,0.6948134539287701,0.5455530431505533,-0.023177541497743325,-0.1014792516943986,-56024.75,1.4702452153109902
-24.058889,31.237222,14-01-2014,99.668,338.55,110.0,8436.5,9544.5,9029.5,17556.5,14522.0,11188.0,0.09459606901818947,-0.20682276193048343,0.3207327164673136,2.5195756877345388,0.4810900268933481,0.21335911407980163,1.5524819900747389e-06,0.6572441812422486,-0.2956348474226043,0.9460422232699361,0.8271580326374801,0.637256856434935,-0.027726930117368216,-0.049278931061974486,-55066.125,1.5215045314055056
-26.861111,28.884722,14-01-2014,120.766,720.0,115.0,9266.0,10235.5,10712.0,10036.0,7795.0,7621.5,0.12567999551343098,0.1353539835279103,-0.03258145363408521,-0.35105941005400915,-0.04887100272308842,0.22722433460075814,2.3174470697995275e-07,1.3130853110968401,0.009841402954887404,1.0465536612769182,0.7767038660820966,0.7594161020326747,0.022747344551855724,-0.02102673966515903,-13706.125,0.7615651409310658
-26.648056,27.089444,14-01-2014,253.418,681.29,25.0,8964.0,9855.5,9863.0,15893.5,16358.0,13158.0,-0.014402430894687025,-0.24805920613424287,0.23413507270009512,1.9223780682180427,0.35119579143533797,-0.0365935321227397,9.28484951145947e-07,0.6024880792272858,-0.2344945434774166,1.0007609963979403,1.0292257841255794,0.8278856136156238,0.00038035347516291617,0.02669420597707445,-66167.875,1.6597838770229651
-26.970278,27.211111,14-01-2014,94.259,285.82,130.0,9033.5,10024.5,9931.0,16541.5,14918.5,12103.5,0.051589319771137794,-0.19620735276430185,0.24971196524695438,1.9727535885881404,0.374560873342651,0.11823844388591324,1.3254139048513025e-06,0.6719509334048284,-0.24531355868403223,0.9906728515137814,0.9018831423994143,0.7317051053411074,-0.004685425070782468,-0.014387847177463307,-56996.0,1.4882039004438976
-26.880278,26.965,14-01-2014,227.094,811.61,112.0,9752.0,10818.0,10996.0,14792.0,13554.0,11821.0,0.0436745925351018,-0.11225997045790206,0.14720024817744687,1.2439376065015073,0.22079609128099734,0.09480052071368332,1.4839715731795877e-06,0.7981407702523181,-0.15517376024990237,1.0164540580513863,0.9163061114115676,0.7991481882098378,0.008159897313651746,0.00012221452723347023,-47149.75,1.2529118136439152
-26.98472222,26.63227778,14-01-2014,126.013,897.8,160.0,,,,,,,,,,,,,,,,,,,,,,
-28.1175,26.719444,14-01-2014,248.667,1246.08,10.0,,,,,,,,,,,,,,,,,,,,,,
-27.044444,27.005,14-01-2014,139.163,354.06,40.0,8314.0,9235.0,8681.0,19223.0,13716.5,9759.0,0.16717011490763317,-0.19525956909134395,0.3777952981651376,2.943048576214405,0.5666827930978874,0.36071533850839893,2.0935367501806468e-06,0.6732767105311073,-0.3509733642560967,0.9400108283703201,0.7135462726941648,0.5076730999323701,-0.030922080821611797,-0.10292483152930318,-49569.0,1.4852734163508232
-31.396,29.2651,14-01-2014,34.788,84.52,20.0,9228.0,10427.0,11095.5,15949.0,16809.0,13753.0,-0.026253129006654784,-0.23432222059039423,0.1794634768622086,0.9114211672801021,0.2691902384914032,-0.06670286201814886,8.494789653923362e-07,0.6203224463085216,-0.20935699120412496,1.064112400498695,1.0539218759796787,0.8623111166844262,0.031060518062492597,0.0513832502849391,-67336.0,1.612064831686951
-31.554722,29.245556,14-01-2014,81.953,227.72,10.0,9338.5,11042.5,11670.5,10519.5,8524.5,8097.5,0.10475740390674174,0.12868605304849937,-0.05187021180712032,-0.27392370118279824,-0.07780356458845002,0.19767153827099135,3.658606146927923e-07,1.2953838934834736,0.02425563491327335,1.0568711795336105,0.8103522030514682,0.7697609201958194,0.027649363800466575,0.008413851646568276,-14826.0,0.7719719266470385
-34.075556,20.145556,14-01-2014,65.914,1210.0,10.0,8222.0,9467.0,9249.5,17876.0,14428.0,11262.5,0.10673600792471488,-0.20761665620422598,0.3180217876168181,1.8418524212144505,0.47702388852023886,0.23439040141395442,1.6658304957672954e-06,0.6561546991960032,-0.30753757817357275,0.9770254568501006,0.807115685835753,0.6300346833743532,-0.011620762428872859,-0.04862834125222238,-55284.875,1.5240308439843506
-28.338333,31.373611,14-01-2014,100.136,285.3,10.0,8188.5,9710.0,8778.5,7426.0,7612.0,7582.5,-0.012368666046016675,0.12111765385059393,-0.08346446974605819,2.5698270948128443,-0.1251928417155199,-0.025147029000202457,1.159451130661182e-06,1.2756174461376606,0.13328664799253034,0.9040679711637394,1.0250471316994205,1.021074602747091,-0.050382670308569924,0.02424621152944845,-14316.375,0.783934088568478
